participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
132,0,1,1627240318555,1627240324132,-72,-88,106
132,0,2,1627240331475,1627240332999,-108,-90,104
132,0,3,1627240341459,1627240343167,72,103,-45
132,0,4,1627240350594,1627240356486,144,103,119
132,0,5,1627240362027,1627240363421,-108,-83,105
132,0,6,1627240369899,1627240374307,36,35,96
132,0,7,1627240379664,1627240383980,72,89,25
132,0,8,1627240393388,1627240395187,108,116,60
132,0,9,1627240402658,1627240404008,180,178,38
132,0,10,1627240410491,1627240411884,180,178,21
132,0,11,1627240417282,1627240421062,108,101,24
132,0,12,1627240426464,1627240427858,-108,-85,-105
132,0,13,1627240436273,1627240437846,108,123,103
132,0,14,1627240444284,1627240446981,-144,-93,99
132,0,15,1627240455489,1627240457197,144,121,43
132,0,16,1627240463679,1627240465216,-144,-135,34
132,0,17,1627240470654,1627240472136,0,5,120
132,0,18,1627240478574,1627240480014,-108,-68,18
132,0,19,1627240485459,1627240487571,144,92,56
132,0,20,1627240496979,1627240498780,-72,-86,65
132,0,21,1627240505258,1627240507283,0,8,76
132,0,22,1627240516688,1627240518085,-72,-48,59
132,0,23,1627240527489,1627240530458,72,85,49
132,0,24,1627240538963,1627240540537,-144,-150,-41
132,0,25,1627240548053,1627240549631,180,159,-48
132,0,26,1627240559078,1627240560473,-36,1,-64
132,0,27,1627240565873,1627240567313,-36,-20,8
132,0,28,1627240573659,1627240575547,72,91,117
132,0,29,1627240580949,1627240582836,0,56,-42
132,0,30,1627240589282,1627240590533,-144,-154,-3
132,0,31,1627240595978,1627240597327,-36,-2,43
132,0,32,1627240605787,1627240607271,108,118,30
132,0,33,1627240614788,1627240616452,-36,-20,-33
132,0,34,1627240622886,1627240624915,144,161,31
132,0,35,1627240631393,1627240633824,-108,-27,-101
132,0,36,1627240640259,1627240643676,0,26,-122
132,0,37,1627240653173,1627240654840,180,159,72
132,0,38,1627240661273,1627240662624,-72,-38,-176
132,0,39,1627240671083,1627240672566,36,35,-127
132,0,40,1627240680082,1627240681299,144,149,-138
132,0,41,1627240687688,1627240688990,36,48,58
132,0,42,1627240695381,1627240696689,36,44,65
132,0,43,1627240703079,1627240704561,72,51,-102
132,0,44,1627240711988,1627240713293,-144,-134,-105
132,0,45,1627240718783,1627240720221,-36,-20,-109
132,0,46,1627240727648,1627240729136,180,162,-105
132,0,47,1627240734578,1627240735928,-72,-37,-3
132,0,48,1627240742363,1627240744971,108,95,-98
132,0,49,1627240752488,1627240753881,36,63,-133
132,0,50,1627240762253,1627240763826,0,41,-131
132,0,51,1627241056378,1627241058442,-108,-119,99
132,1,1,1627241070682,1627241072933,-178,157,110
132,1,2,1627241082381,1627241083867,-94,-172,122
132,1,3,1627241093360,1627241095298,-171,170,117
132,1,4,1627241101776,1627241103307,-20,-130,124
132,1,5,1627241112710,1627241114288,-80,-176,136
132,1,6,1627241120676,1627241122249,-45,-97,99
132,1,7,1627241131790,1627241133280,-78,-155,102
132,1,8,1627241138677,1627241142095,115,92,115
132,1,9,1627241147541,1627241149384,2,-3,110
132,1,10,1627241156767,1627241158298,85,1,121
132,1,11,1627241168150,1627241169501,-153,-176,99
132,1,12,1627241176970,1627241178814,161,143,89
132,1,13,1627241188266,1627241191508,143,139,107
132,1,14,1627241200957,1627241203429,-47,-49,97
132,1,15,1627241210855,1627241212476,13,5,85
132,1,16,1627241221881,1627241223409,100,91,100
132,1,17,1627241229981,1627241231376,-56,-87,88
132,1,18,1627241240781,1627241243572,-103,-154,77
132,1,19,1627241252976,1627241254776,37,-8,73
132,1,20,1627241262156,1627241264002,102,127,102
132,1,21,1627241273496,1627241275160,-33,-28,39
132,1,22,1627241281551,1627241283171,-103,-153,41
132,1,23,1627241291586,1627241293654,-134,180,118
132,1,24,1627241302071,1627241303734,19,-3,55
132,1,25,1627241313276,1627241314761,-52,-42,56
132,1,26,1627241320701,1627241322274,162,-178,54
132,1,27,1627241328986,1627241330464,-15,-38,57
132,1,28,1627241339962,1627241346439,91,90,91
132,1,29,1627241354856,1627241356386,106,130,70
132,1,30,1627241365879,1627241367366,2,4,74
132,1,31,1627241376771,1627241378614,42,15,78
132,1,32,1627241387976,1627241389867,-142,151,74
132,1,33,1627241395355,1627241396842,118,135,82
132,1,34,1627241403322,1627241404894,-99,171,81
132,1,35,1627241411513,1627241413084,86,99,86
132,1,36,1627241418759,1627241420153,156,146,84
132,1,37,1627241427576,1627241428883,4,-39,76
132,1,38,1627241435360,1627241437073,171,129,99
132,1,39,1627241445576,1627241448363,-139,169,41
132,1,40,1627241455882,1627241457319,-10,-32,98
132,1,41,1627241462766,1627241464205,-177,153,75
132,1,42,1627241469649,1627241470820,120,128,84
132,1,43,1627241480271,1627241481396,-171,151,81
132,1,44,1627241487875,1627241489000,-31,-34,77
132,1,45,1627241498449,1627241499846,129,131,93
132,1,46,1627241507270,1627241508399,-130,-179,86
132,1,47,1627241516856,1627241517894,-133,-178,83
132,1,48,1627241526260,1627241528150,-94,173,86
132,1,49,1627241535576,1627241538094,49,7,85
132,1,50,1627241545656,1627241547277,-139,161,77
