participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
152,0,1,1627559686408,1627559688208,108,-98,-20
152,0,2,1627559697843,1627559699639,36,103,-41
152,0,3,1627559705491,1627559706387,0,-2,-29
152,0,4,1627559711878,1627559713227,-144,-95,-41
152,0,5,1627559721644,1627559722724,0,2,-32
152,0,6,1627559728260,1627559729837,-72,-85,-28
152,0,7,1627559738294,1627559739869,-108,-92,0
152,0,8,1627559748689,1627559749815,180,177,178
152,0,9,1627559758679,1627559760120,-144,179,-1
152,0,10,1627559768489,1627559769930,-108,-95,-74
152,0,11,1627559778389,1627559779558,-108,-93,-65
152,0,12,1627559789011,1627559790040,144,178,1
152,0,13,1627559799538,1627559800799,108,88,-179
152,0,14,1627559806422,1627559807457,72,81,-38
152,0,15,1627559813939,1627559815467,-72,-89,177
152,0,16,1627559821995,1627559823027,180,172,-38
152,0,17,1627559831127,1627559833382,-108,-104,-40
152,0,18,1627559839995,1627559841031,-36,-13,127
152,0,19,1627559847553,1627559848767,72,88,163
152,0,20,1627559856419,1627559857722,0,2,169
152,0,21,1627559865150,1627559866632,108,170,160
152,0,22,1627559875050,1627559876091,144,170,146
152,0,23,1627559884953,1627559886120,-36,-9,152
152,0,24,1627559894758,1627559895796,-36,-1,-3
152,0,25,1627559903352,1627559904613,72,84,139
152,0,26,1627559912492,1627559913746,72,82,180
152,0,27,1627559921760,1627559922753,180,177,142
152,0,28,1627559928330,1627559929368,72,90,140
152,0,29,1627559936524,1627559937835,-36,2,-42
152,0,30,1627559947544,1627559948711,-36,2,154
152,0,31,1627559955240,1627559957445,36,-3,-76
152,0,32,1627559964054,1627559965183,144,177,154
152,0,33,1627559973192,1627559974225,180,-177,-172
152,0,34,1627559979943,1627559981654,-144,-159,-129
152,0,35,1627559987370,1627559989213,36,11,-60
152,0,36,1627559994748,1627559996188,-108,-99,-61
152,0,37,1627560001589,1627560002893,108,88,180
152,0,38,1627560010362,1627560011398,-72,-98,167
152,0,39,1627560019182,1627560020084,144,-179,176
152,0,40,1627560027958,1627560029128,36,74,-138
152,0,41,1627560036597,1627560037633,-144,-159,-157
152,0,42,1627560045785,1627560047306,-72,-101,1
152,0,43,1627560053976,1627560055226,-144,175,-1
152,0,44,1627560062297,1627560063734,108,90,-24
152,0,45,1627560069179,1627560070483,0,2,-30
152,0,46,1627560075927,1627560076871,144,176,-17
152,0,47,1627560086368,1627560087446,0,-3,-36
152,0,48,1627560093793,1627560095010,-72,-93,-40
152,0,49,1627560104914,1627560105896,180,177,-30
152,0,50,1627560113503,1627560114941,36,101,-31
152,1,1,1627560128803,1627560130780,72,101,-36
152,1,2,1627560140144,1627560142076,-32,-101,4
152,1,3,1627560149501,1627560151076,-96,-85,-96
152,1,4,1627560158501,1627560162326,49,39,-95
152,1,5,1627560167683,1627560169030,80,98,-64
152,1,6,1627560178574,1627560180506,-78,-52,-42
152,1,7,1627560188203,1627560189373,34,37,-38
152,1,8,1627560196888,1627560198326,-106,99,110
152,1,9,1627560206922,1627560208138,35,13,-1
152,1,10,1627560213583,1627560214932,-13,176,131
152,1,11,1627560220290,1627560222492,-58,3,-58
152,1,12,1627560233706,1627560234868,105,14,141
152,1,13,1627560242518,1627560244859,161,28,125
152,1,14,1627560253594,1627560255664,44,89,-28
152,1,15,1627560267672,1627560268347,165,95,-15
152,1,16,1627560274919,1627560276311,64,-83,100
152,1,17,1627560284952,1627560286347,108,-93,180
152,1,18,1627560293282,1627560295481,-50,-64,-50
152,1,19,1627560302008,1627560303087,5,179,149
152,1,20,1627560311503,1627560312673,149,106,5
152,1,21,1627560322936,1627560324013,144,178,-36
152,1,22,1627560331978,1627560333237,-72,88,144
152,1,23,1627560331978,1627560334001,-72,92,144
152,1,24,1627560340167,1627560341653,-112,101,140
152,1,25,1627560349171,1627560350520,-4,177,176
152,1,26,1627560356052,1627560357534,141,173,-39
152,1,27,1627560367078,1627560368157,-126,-154,-18
152,1,28,1627560377928,1627560379091,-35,-151,73
152,1,29,1627560386885,1627560388092,-173,47,115
152,1,30,1627560395472,1627560397542,11,180,119
152,1,31,1627560404070,1627560405422,40,15,4
152,1,32,1627560410907,1627560411896,47,-165,155
152,1,33,1627560420357,1627560421482,32,-107,104
152,1,34,1627560428280,1627560429045,31,179,175
152,1,35,1627560435478,1627560436691,8,23,-28
152,1,36,1627560446096,1627560447091,44,16,-28
152,1,37,1627560454738,1627560455861,157,-92,-59
152,1,38,1627560463240,1627560464680,177,-169,-3
152,1,39,1627560473096,1627560474134,-39,10,-39
152,1,40,1627560479577,1627560480567,21,85,-51
152,1,41,1627560490107,1627560491320,-112,-90,-40
152,1,42,1627560496898,1627560498430,13,4,-23
152,1,43,1627560504109,1627560505506,-72,-97,0
152,1,44,1627560514448,1627560516700,-118,-103,-46
152,1,45,1627560523092,1627560524172,-146,173,-2
152,1,46,1627560533847,1627560535015,-61,96,-169
152,1,47,1627560543566,1627560544827,74,-142,-178
152,1,48,1627560552483,1627560553962,-64,-38,-28
152,1,49,1627560561568,1627560562603,87,117,-21
152,1,50,1627560568185,1627560569936,110,116,2
