participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
151,1,1,1627556741574,1627556743240,-11,-3,-11
151,1,2,1627556752738,1627556754307,-102,-95,-30
151,1,3,1627556762770,1627556764796,73,16,1
151,1,4,1627556772130,1627556774019,14,-2,-22
151,1,5,1627556780549,1627556784191,84,12,-24
151,1,6,1627556938138,1627556941285,-123,-156,-15
151,1,7,1627556948304,1627556950238,-98,-171,-26
151,1,8,1627557299642,1627557302047,-168,-174,-24
151,1,9,1627557444024,1627557446272,79,96,-29
151,1,10,1627557454872,1627557457299,-177,180,-33
151,1,11,1627557546227,1627557548290,73,90,-35
151,1,12,1627557557331,1627557560708,-144,-170,-36
151,1,13,1627557569301,1627557572091,-27,3,-63
151,1,14,1627557581092,1627557583386,115,180,-29
151,1,15,1627557589868,1627557591667,157,-173,-23
151,1,16,1627557599186,1627557601026,42,-3,-30
151,1,17,1627557608010,1627557609756,7,8,-29
151,1,18,1627557617137,1627557619570,-98,179,-26
151,1,19,1627557630015,1627557631671,-113,-179,-41
151,1,20,1627557639193,1627557641303,-95,-164,-23
151,1,21,1627557652020,1627557654667,-99,-170,-27
151,1,22,1627557661148,1627557665920,-136,-177,-28
151,1,23,1627557673658,1627557675411,-162,-166,-18
151,1,24,1627557682883,1627557684818,-13,0,-13
151,1,25,1627557692737,1627557694446,86,105,-22
151,1,26,1627557704035,1627557706191,155,179,-25
151,1,27,1627557718569,1627557720411,80,97,-28
151,1,28,1627557725768,1627557727252,170,175,-10
151,1,29,1627557734766,1627557736207,-172,-176,-28
151,1,30,1627557743048,1627557744760,-80,-92,-8
151,1,31,1627557752452,1627557754474,114,90,-30
151,1,32,1627557761902,1627557802498,44,13,-28
151,1,33,1627557974392,1627557977225,-159,-179,-15
151,1,34,1627557984701,1627557987394,138,94,-6
151,1,35,1627557996799,1627558000723,132,-177,-12
151,1,36,1627558008322,1627558010615,-172,-172,-28
151,1,37,1627558016061,1627558018357,162,169,-18
151,1,38,1627558134410,1627558142689,-76,-73,-4
151,1,39,1627558314496,1627558317423,-126,-104,-18
151,1,40,1627558324396,1627558325791,156,173,-24
151,1,41,1627558332409,1627558334566,17,1,-19
151,1,42,1627558340957,1627558342485,-62,-90,-26
151,1,43,1627558352838,1627558361117,-21,-6,-21
151,1,44,1627558369990,1627558372007,-3,2,-39
151,1,45,1627558379523,1627558380961,145,180,-35
151,1,46,1627558395915,1627558397700,38,-1,-34
151,1,47,1627558407601,1627558409221,-96,-97,-24
151,1,48,1627558415163,1627558416646,-134,-175,-26
151,1,49,1627558426278,1627558428121,83,3,-25
151,1,50,1627558434601,1627558443259,121,97,-23
151,0,1,1627558474524,1627558476450,-144,180,-16
151,0,2,1627558565102,1627558569802,-144,-113,-20
151,0,3,1627558579412,1627558580939,36,3,-26
151,0,4,1627558589541,1627558591920,-144,-98,-35
151,0,5,1627558600113,1627558603128,72,91,-27
151,0,6,1627558611904,1627558613925,-72,-140,-26
151,0,7,1627558679583,1627558682147,72,70,-31
151,0,8,1627558689527,1627558691954,0,-6,-24
151,0,9,1627558699427,1627558701495,108,103,-23
151,0,10,1627558708116,1627558710090,108,94,-60
151,0,11,1627558719096,1627558721295,108,88,-32
151,0,12,1627558727732,1627558729395,-72,-92,-26
151,0,13,1627558737725,1627558738935,-36,-98,-31
151,0,14,1627558744382,1627558755540,36,-10,-31
151,0,15,1627558763015,1627558764765,-72,-94,-23
151,0,16,1627558774217,1627558775928,-36,-91,-1
151,0,17,1627558781506,1627558783170,180,175,-58
151,0,18,1627558791722,1627558793611,-36,-107,-42
151,0,19,1627558800992,1627558802567,108,99,-33
151,0,20,1627558808012,1627558810718,108,91,-14
151,0,21,1627558819396,1627558821150,-108,-155,-17
151,0,22,1627558827632,1627558829656,-72,-99,-36
151,0,23,1627558839378,1627558841085,0,2,-38
151,0,24,1627558846532,1627558884737,-108,91,-26
151,0,25,1627558894501,1627558896254,180,180,-23
151,0,26,1627558902691,1627558904761,72,-2,-27
151,0,27,1627558912506,1627558913939,-144,-176,-26
151,0,28,1627558919431,1627558923074,-36,-96,-57
151,0,29,1627558929609,1627558936395,36,-1,-42
151,0,30,1627558944496,1627558946159,-72,-101,-36
151,0,31,1627558952596,1627558954259,36,2,-18
151,0,32,1627558961822,1627558964924,144,87,-38
151,0,33,1627558971452,1627558976311,36,-4,-36
151,0,34,1627558981712,1627558983465,-144,-177,-29
151,0,35,1627558991206,1627558996517,36,-2,-59
151,0,36,1627559004931,1627559006777,0,-97,-31
151,0,37,1627559013210,1627559065232,-144,97,-20
151,0,38,1627559072701,1627559077336,0,0,-27
151,0,39,1627559085844,1627559090025,72,13,-56
151,0,40,1627559096599,1627559098349,144,-177,-28
151,0,41,1627559104831,1627559106539,-108,-91,-25
151,0,42,1627559115371,1627559116259,144,173,-45
151,0,43,1627559121751,1627559123369,72,95,-23
151,0,44,1627559129807,1627559131424,-144,177,-25
151,0,45,1627559140831,1627559142404,0,-7,-28
151,0,46,1627559153115,1627559154869,180,-166,-52
151,0,47,1627559164366,1627559166974,144,177,-34
151,0,48,1627559174723,1627559176109,-36,-105,-28
151,0,49,1627559183675,1627559185334,72,99,-18
151,0,50,1627559194830,1627559197575,-108,173,-11
